!
!Date: 01/25/2022
!From: Saccharomyces Genome Database (SGD) 
!URL: http://www.yeastgenome.org/ 
!Contact Email: sgd-helpdesk@lists.stanford.edu 
!Funding: NHGRI at US NIH, grant number 5-U41-HG001315 
!

Gene/Complex	Systematic Name/Complex Accession	Qualifier	Gene Ontology Term ID	Gene Ontology Term	Aspect	Annotation Extension	Evidence	Method	Source	Assigned On	Reference
AZR1	YGR224W	involved in	GO:0055085	transmembrane transport	biological process		IBA with SPAC1F8.03c	computational	GO_Central	2021-11-12	Gaudet P, et al. (2011) PMID:21873635
AZR1	YGR224W	involved in	GO:0055085	transmembrane transport	biological process		IBA with SPBC12C2.13c	computational	GO_Central	2021-11-12	Gaudet P, et al. (2011) PMID:21873635
AZR1	YGR224W	involved in	GO:0055085	transmembrane transport	biological process		IBA with SPBC3E7.06c	computational	GO_Central	2021-11-12	Gaudet P, et al. (2011) PMID:21873635
AZR1	YGR224W	involved in	GO:0055085	transmembrane transport	biological process		IBA with SPBC460.03	computational	GO_Central	2021-11-12	Gaudet P, et al. (2011) PMID:21873635
AZR1	YGR224W	involved in	GO:0055085	transmembrane transport	biological process		IBA with SPBC4F6.09	computational	GO_Central	2021-11-12	Gaudet P, et al. (2011) PMID:21873635
AZR1	YGR224W	involved in	GO:0055085	transmembrane transport	biological process		IBA with VBA2	computational	GO_Central	2021-11-12	Gaudet P, et al. (2011) PMID:21873635
AZR1	YGR224W	involved in	GO:0055085	transmembrane transport	biological process		IBA with VBA3	computational	GO_Central	2021-11-12	Gaudet P, et al. (2011) PMID:21873635
AZR1	YGR224W	involved in	GO:0055085	transmembrane transport	biological process		IBA with GEX1	computational	GO_Central	2021-11-12	Gaudet P, et al. (2011) PMID:21873635
AZR1	YGR224W	involved in	GO:0055085	transmembrane transport	biological process		IBA with SIT1	computational	GO_Central	2021-11-12	Gaudet P, et al. (2011) PMID:21873635
AZR1	YGR224W	involved in	GO:0055085	transmembrane transport	biological process		IBA with VBA5	computational	GO_Central	2021-11-12	Gaudet P, et al. (2011) PMID:21873635
AZR1	YGR224W	involved in	GO:0055085	transmembrane transport	biological process		IBA with AZR1	computational	GO_Central	2021-11-12	Gaudet P, et al. (2011) PMID:21873635
AZR1	YGR224W	involved in	GO:0055085	transmembrane transport	biological process		IBA with SGE1	computational	GO_Central	2021-11-12	Gaudet P, et al. (2011) PMID:21873635
AZR1	YGR224W	involved in	GO:0055085	transmembrane transport	biological process		IBA with P0AEJ0	computational	GO_Central	2021-11-12	Gaudet P, et al. (2011) PMID:21873635
AZR1	YGR224W	involved in	GO:0055085	transmembrane transport	biological process		IBA with P52600	computational	GO_Central	2021-11-12	Gaudet P, et al. (2011) PMID:21873635
AZR1	YGR224W	involved in	GO:0055085	transmembrane transport	biological process		IBA with P9WJX3	computational	GO_Central	2021-11-12	Gaudet P, et al. (2011) PMID:21873635
AZR1	YGR224W	involved in	GO:0055085	transmembrane transport	biological process		IBA with P9WJY3	computational	GO_Central	2021-11-12	Gaudet P, et al. (2011) PMID:21873635
AZR1	YGR224W	involved in	GO:0055085	transmembrane transport	biological process		IBA with Q6C8F0	computational	GO_Central	2021-11-12	Gaudet P, et al. (2011) PMID:21873635
AZR1	YGR224W	involved in	GO:0055085	transmembrane transport	biological process		IEA with IPR011701	computational	InterPro	2022-01-15	DDB, et al. (2001)
TNA1	YGR260W	involved in	GO:0055085	transmembrane transport	biological process		IEA with IPR011701	computational	InterPro	2022-01-15	DDB, et al. (2001)
YOR1	YGR281W	involved in	GO:0055085	transmembrane transport	biological process		IBA with CAL0000178329	computational	GO_Central	2021-09-05	Gaudet P, et al. (2011) PMID:21873635
YOR1	YGR281W	involved in	GO:0055085	transmembrane transport	biological process		IBA with FBgn0032456	computational	GO_Central	2021-09-05	Gaudet P, et al. (2011) PMID:21873635
YOR1	YGR281W	involved in	GO:0055085	transmembrane transport	biological process		IBA with MGI:102676	computational	GO_Central	2021-09-05	Gaudet P, et al. (2011) PMID:21873635
YOR1	YGR281W	involved in	GO:0055085	transmembrane transport	biological process		IBA with MGI:88388	computational	GO_Central	2021-09-05	Gaudet P, et al. (2011) PMID:21873635
YOR1	YGR281W	involved in	GO:0055085	transmembrane transport	biological process		IBA with PTN000657997	computational	GO_Central	2021-09-05	Gaudet P, et al. (2011) PMID:21873635
YOR1	YGR281W	involved in	GO:0055085	transmembrane transport	biological process		IBA with SPAC30.04c	computational	GO_Central	2021-09-05	Gaudet P, et al. (2011) PMID:21873635
YOR1	YGR281W	involved in	GO:0055085	transmembrane transport	biological process		IBA with SPAC3F10.11c	computational	GO_Central	2021-09-05	Gaudet P, et al. (2011) PMID:21873635
YOR1	YGR281W	involved in	GO:0055085	transmembrane transport	biological process		IBA with SPBC359.05	computational	GO_Central	2021-09-05	Gaudet P, et al. (2011) PMID:21873635
YOR1	YGR281W	involved in	GO:0055085	transmembrane transport	biological process		IBA with 2332	computational	GO_Central	2021-09-05	Gaudet P, et al. (2011) PMID:21873635
YOR1	YGR281W	involved in	GO:0055085	transmembrane transport	biological process		IBA with 2366	computational	GO_Central	2021-09-05	Gaudet P, et al. (2011) PMID:21873635
YOR1	YGR281W	involved in	GO:0055085	transmembrane transport	biological process		IBA with 3112	computational	GO_Central	2021-09-05	Gaudet P, et al. (2011) PMID:21873635
YOR1	YGR281W	involved in	GO:0055085	transmembrane transport	biological process		IBA with 3787	computational	GO_Central	2021-09-05	Gaudet P, et al. (2011) PMID:21873635
YOR1	YGR281W	involved in	GO:0055085	transmembrane transport	biological process		IBA with 620268	computational	GO_Central	2021-09-05	Gaudet P, et al. (2011) PMID:21873635
YOR1	YGR281W	involved in	GO:0055085	transmembrane transport	biological process		IBA with 71101	computational	GO_Central	2021-09-05	Gaudet P, et al. (2011) PMID:21873635
YOR1	YGR281W	involved in	GO:0055085	transmembrane transport	biological process		IBA with VMR1	computational	GO_Central	2021-09-05	Gaudet P, et al. (2011) PMID:21873635
YOR1	YGR281W	involved in	GO:0055085	transmembrane transport	biological process		IBA with YCF1	computational	GO_Central	2021-09-05	Gaudet P, et al. (2011) PMID:21873635
YOR1	YGR281W	involved in	GO:0055085	transmembrane transport	biological process		IBA with locus:2061559	computational	GO_Central	2021-09-05	Gaudet P, et al. (2011) PMID:21873635
YOR1	YGR281W	involved in	GO:0055085	transmembrane transport	biological process		IBA with locus:2090029	computational	GO_Central	2021-09-05	Gaudet P, et al. (2011) PMID:21873635
YOR1	YGR281W	involved in	GO:0055085	transmembrane transport	biological process		IBA with locus:2204202	computational	GO_Central	2021-09-05	Gaudet P, et al. (2011) PMID:21873635
YOR1	YGR281W	involved in	GO:0055085	transmembrane transport	biological process		IBA with A7KVC2	computational	GO_Central	2021-09-05	Gaudet P, et al. (2011) PMID:21873635
YOR1	YGR281W	involved in	GO:0055085	transmembrane transport	biological process		IBA with O15438	computational	GO_Central	2021-09-05	Gaudet P, et al. (2011) PMID:21873635
YOR1	YGR281W	involved in	GO:0055085	transmembrane transport	biological process		IBA with O15439	computational	GO_Central	2021-09-05	Gaudet P, et al. (2011) PMID:21873635
YOR1	YGR281W	involved in	GO:0055085	transmembrane transport	biological process		IBA with O15440	computational	GO_Central	2021-09-05	Gaudet P, et al. (2011) PMID:21873635
YOR1	YGR281W	involved in	GO:0055085	transmembrane transport	biological process		IBA with O60706	computational	GO_Central	2021-09-05	Gaudet P, et al. (2011) PMID:21873635
YOR1	YGR281W	involved in	GO:0055085	transmembrane transport	biological process		IBA with P13569	computational	GO_Central	2021-09-05	Gaudet P, et al. (2011) PMID:21873635
YOR1	YGR281W	involved in	GO:0055085	transmembrane transport	biological process		IBA with P33527	computational	GO_Central	2021-09-05	Gaudet P, et al. (2011) PMID:21873635
YOR1	YGR281W	involved in	GO:0055085	transmembrane transport	biological process		IBA with Q10RX7	computational	GO_Central	2021-09-05	Gaudet P, et al. (2011) PMID:21873635
YOR1	YGR281W	involved in	GO:0055085	transmembrane transport	biological process		IBA with Q92887	computational	GO_Central	2021-09-05	Gaudet P, et al. (2011) PMID:21873635
YOR1	YGR281W	involved in	GO:0055085	transmembrane transport	biological process		IBA with ZDB-GENE-050517-17	computational	GO_Central	2021-09-05	Gaudet P, et al. (2011) PMID:21873635
YOR1	YGR281W	involved in	GO:0055085	transmembrane transport	biological process		IEA with IPR011527	computational	InterPro	2022-01-15	DDB, et al. (2001)
MAL11	YGR289C	involved in	GO:0055085	transmembrane transport	biological process		IEA with IPR003663	computational	InterPro	2022-01-15	DDB, et al. (2001)
MAL11	YGR289C	involved in	GO:0055085	transmembrane transport	biological process		IEA with IPR005828	computational	InterPro	2022-01-15	DDB, et al. (2001)
YHL008C	YHL008C	involved in	GO:0055085	transmembrane transport	biological process		IEA with IPR000292	computational	InterPro	2022-01-15	DDB, et al. (2001)
DUR3	YHL016C	involved in	GO:0055085	transmembrane transport	biological process		IEA with IPR001734	computational	InterPro	2022-01-15	DDB, et al. (2001)
VMR1	YHL035C	involved in	GO:0055085	transmembrane transport	biological process		IEA with IPR011527	computational	InterPro	2022-01-15	DDB, et al. (2001)
VMR1	YHL035C	involved in	GO:0055085	transmembrane transport	biological process		IBA with CAL0000178329	computational	GO_Central	2021-09-05	Gaudet P, et al. (2011) PMID:21873635
VMR1	YHL035C	involved in	GO:0055085	transmembrane transport	biological process		IBA with FBgn0032456	computational	GO_Central	2021-09-05	Gaudet P, et al. (2011) PMID:21873635
VMR1	YHL035C	involved in	GO:0055085	transmembrane transport	biological process		IBA with MGI:102676	computational	GO_Central	2021-09-05	Gaudet P, et al. (2011) PMID:21873635
VMR1	YHL035C	involved in	GO:0055085	transmembrane transport	biological process		IBA with MGI:88388	computational	GO_Central	2021-09-05	Gaudet P, et al. (2011) PMID:21873635
VMR1	YHL035C	involved in	GO:0055085	transmembrane transport	biological process		IBA with PTN000657997	computational	GO_Central	2021-09-05	Gaudet P, et al. (2011) PMID:21873635
VMR1	YHL035C	involved in	GO:0055085	transmembrane transport	biological process		IBA with SPAC30.04c	computational	GO_Central	2021-09-05	Gaudet P, et al. (2011) PMID:21873635
VMR1	YHL035C	involved in	GO:0055085	transmembrane transport	biological process		IBA with SPAC3F10.11c	computational	GO_Central	2021-09-05	Gaudet P, et al. (2011) PMID:21873635
VMR1	YHL035C	involved in	GO:0055085	transmembrane transport	biological process		IBA with SPBC359.05	computational	GO_Central	2021-09-05	Gaudet P, et al. (2011) PMID:21873635
VMR1	YHL035C	involved in	GO:0055085	transmembrane transport	biological process		IBA with 2332	computational	GO_Central	2021-09-05	Gaudet P, et al. (2011) PMID:21873635
VMR1	YHL035C	involved in	GO:0055085	transmembrane transport	biological process		IBA with 2366	computational	GO_Central	2021-09-05	Gaudet P, et al. (2011) PMID:21873635
VMR1	YHL035C	involved in	GO:0055085	transmembrane transport	biological process		IBA with 3112	computational	GO_Central	2021-09-05	Gaudet P, et al. (2011) PMID:21873635
VMR1	YHL035C	involved in	GO:0055085	transmembrane transport	biological process		IBA with 3787	computational	GO_Central	2021-09-05	Gaudet P, et al. (2011) PMID:21873635
VMR1	YHL035C	involved in	GO:0055085	transmembrane transport	biological process		IBA with 620268	computational	GO_Central	2021-09-05	Gaudet P, et al. (2011) PMID:21873635
VMR1	YHL035C	involved in	GO:0055085	transmembrane transport	biological process		IBA with 71101	computational	GO_Central	2021-09-05	Gaudet P, et al. (2011) PMID:21873635
VMR1	YHL035C	involved in	GO:0055085	transmembrane transport	biological process		IBA with VMR1	computational	GO_Central	2021-09-05	Gaudet P, et al. (2011) PMID:21873635
VMR1	YHL035C	involved in	GO:0055085	transmembrane transport	biological process		IBA with YCF1	computational	GO_Central	2021-09-05	Gaudet P, et al. (2011) PMID:21873635
VMR1	YHL035C	involved in	GO:0055085	transmembrane transport	biological process		IBA with locus:2061559	computational	GO_Central	2021-09-05	Gaudet P, et al. (2011) PMID:21873635
VMR1	YHL035C	involved in	GO:0055085	transmembrane transport	biological process		IBA with locus:2090029	computational	GO_Central	2021-09-05	Gaudet P, et al. (2011) PMID:21873635
VMR1	YHL035C	involved in	GO:0055085	transmembrane transport	biological process		IBA with locus:2204202	computational	GO_Central	2021-09-05	Gaudet P, et al. (2011) PMID:21873635
VMR1	YHL035C	involved in	GO:0055085	transmembrane transport	biological process		IBA with A7KVC2	computational	GO_Central	2021-09-05	Gaudet P, et al. (2011) PMID:21873635
VMR1	YHL035C	involved in	GO:0055085	transmembrane transport	biological process		IBA with O15438	computational	GO_Central	2021-09-05	Gaudet P, et al. (2011) PMID:21873635
VMR1	YHL035C	involved in	GO:0055085	transmembrane transport	biological process		IBA with O15439	computational	GO_Central	2021-09-05	Gaudet P, et al. (2011) PMID:21873635
VMR1	YHL035C	involved in	GO:0055085	transmembrane transport	biological process		IBA with O15440	computational	GO_Central	2021-09-05	Gaudet P, et al. (2011) PMID:21873635
VMR1	YHL035C	involved in	GO:0055085	transmembrane transport	biological process		IBA with O60706	computational	GO_Central	2021-09-05	Gaudet P, et al. (2011) PMID:21873635
VMR1	YHL035C	involved in	GO:0055085	transmembrane transport	biological process		IBA with P13569	computational	GO_Central	2021-09-05	Gaudet P, et al. (2011) PMID:21873635
VMR1	YHL035C	involved in	GO:0055085	transmembrane transport	biological process		IBA with P33527	computational	GO_Central	2021-09-05	Gaudet P, et al. (2011) PMID:21873635
VMR1	YHL035C	involved in	GO:0055085	transmembrane transport	biological process		IBA with Q10RX7	computational	GO_Central	2021-09-05	Gaudet P, et al. (2011) PMID:21873635
VMR1	YHL035C	involved in	GO:0055085	transmembrane transport	biological process		IBA with Q92887	computational	GO_Central	2021-09-05	Gaudet P, et al. (2011) PMID:21873635
VMR1	YHL035C	involved in	GO:0055085	transmembrane transport	biological process		IBA with ZDB-GENE-050517-17	computational	GO_Central	2021-09-05	Gaudet P, et al. (2011) PMID:21873635
MUP3	YHL036W	involved in	GO:0055085	transmembrane transport	biological process		IEA with IPR002293	computational	InterPro	2022-01-15	DDB, et al. (2001)
ARN1	YHL040C	involved in	GO:0055085	transmembrane transport	biological process		IBA with PTN000605491	computational	GO_Central	2021-11-12	Gaudet P, et al. (2011) PMID:21873635
ARN1	YHL040C	involved in	GO:0055085	transmembrane transport	biological process		IBA with SPAC1F8.03c	computational	GO_Central	2021-11-12	Gaudet P, et al. (2011) PMID:21873635
ARN1	YHL040C	involved in	GO:0055085	transmembrane transport	biological process		IBA with SPBC12C2.13c	computational	GO_Central	2021-11-12	Gaudet P, et al. (2011) PMID:21873635
ARN1	YHL040C	involved in	GO:0055085	transmembrane transport	biological process		IBA with SPBC3E7.06c	computational	GO_Central	2021-11-12	Gaudet P, et al. (2011) PMID:21873635
ARN1	YHL040C	involved in	GO:0055085	transmembrane transport	biological process		IBA with SPBC460.03	computational	GO_Central	2021-11-12	Gaudet P, et al. (2011) PMID:21873635
ARN1	YHL040C	involved in	GO:0055085	transmembrane transport	biological process		IBA with SPBC4F6.09	computational	GO_Central	2021-11-12	Gaudet P, et al. (2011) PMID:21873635
ARN1	YHL040C	involved in	GO:0055085	transmembrane transport	biological process		IBA with VBA2	computational	GO_Central	2021-11-12	Gaudet P, et al. (2011) PMID:21873635
ARN1	YHL040C	involved in	GO:0055085	transmembrane transport	biological process		IBA with VBA3	computational	GO_Central	2021-11-12	Gaudet P, et al. (2011) PMID:21873635
ARN1	YHL040C	involved in	GO:0055085	transmembrane transport	biological process		IBA with GEX1	computational	GO_Central	2021-11-12	Gaudet P, et al. (2011) PMID:21873635
ARN1	YHL040C	involved in	GO:0055085	transmembrane transport	biological process		IBA with SIT1	computational	GO_Central	2021-11-12	Gaudet P, et al. (2011) PMID:21873635
ARN1	YHL040C	involved in	GO:0055085	transmembrane transport	biological process		IBA with VBA5	computational	GO_Central	2021-11-12	Gaudet P, et al. (2011) PMID:21873635
ARN1	YHL040C	involved in	GO:0055085	transmembrane transport	biological process		IBA with AZR1	computational	GO_Central	2021-11-12	Gaudet P, et al. (2011) PMID:21873635
ARN1	YHL040C	involved in	GO:0055085	transmembrane transport	biological process		IBA with SGE1	computational	GO_Central	2021-11-12	Gaudet P, et al. (2011) PMID:21873635
ARN1	YHL040C	involved in	GO:0055085	transmembrane transport	biological process		IBA with P0AEJ0	computational	GO_Central	2021-11-12	Gaudet P, et al. (2011) PMID:21873635
ARN1	YHL040C	involved in	GO:0055085	transmembrane transport	biological process		IBA with P52600	computational	GO_Central	2021-11-12	Gaudet P, et al. (2011) PMID:21873635
ARN1	YHL040C	involved in	GO:0055085	transmembrane transport	biological process		IBA with P9WJX3	computational	GO_Central	2021-11-12	Gaudet P, et al. (2011) PMID:21873635
ARN1	YHL040C	involved in	GO:0055085	transmembrane transport	biological process		IBA with P9WJY3	computational	GO_Central	2021-11-12	Gaudet P, et al. (2011) PMID:21873635
ARN1	YHL040C	involved in	GO:0055085	transmembrane transport	biological process		IBA with Q6C8F0	computational	GO_Central	2021-11-12	Gaudet P, et al. (2011) PMID:21873635
ARN2	YHL047C	involved in	GO:0055085	transmembrane transport	biological process		IEA with IPR011701	computational	InterPro	2022-01-15	DDB, et al. (2001)
ARN2	YHL047C	involved in	GO:0055085	transmembrane transport	biological process		IBA with PTN000605491	computational	GO_Central	2021-11-12	Gaudet P, et al. (2011) PMID:21873635
ARN2	YHL047C	involved in	GO:0055085	transmembrane transport	biological process		IBA with SPAC1F8.03c	computational	GO_Central	2021-11-12	Gaudet P, et al. (2011) PMID:21873635
ARN2	YHL047C	involved in	GO:0055085	transmembrane transport	biological process		IBA with SPBC12C2.13c	computational	GO_Central	2021-11-12	Gaudet P, et al. (2011) PMID:21873635
ARN2	YHL047C	involved in	GO:0055085	transmembrane transport	biological process		IBA with SPBC3E7.06c	computational	GO_Central	2021-11-12	Gaudet P, et al. (2011) PMID:21873635
ARN2	YHL047C	involved in	GO:0055085	transmembrane transport	biological process		IBA with SPBC460.03	computational	GO_Central	2021-11-12	Gaudet P, et al. (2011) PMID:21873635
ARN2	YHL047C	involved in	GO:0055085	transmembrane transport	biological process		IBA with SPBC4F6.09	computational	GO_Central	2021-11-12	Gaudet P, et al. (2011) PMID:21873635
ARN2	YHL047C	involved in	GO:0055085	transmembrane transport	biological process		IBA with VBA2	computational	GO_Central	2021-11-12	Gaudet P, et al. (2011) PMID:21873635
ARN2	YHL047C	involved in	GO:0055085	transmembrane transport	biological process		IBA with VBA3	computational	GO_Central	2021-11-12	Gaudet P, et al. (2011) PMID:21873635
ARN2	YHL047C	involved in	GO:0055085	transmembrane transport	biological process		IBA with GEX1	computational	GO_Central	2021-11-12	Gaudet P, et al. (2011) PMID:21873635
ARN2	YHL047C	involved in	GO:0055085	transmembrane transport	biological process		IBA with SIT1	computational	GO_Central	2021-11-12	Gaudet P, et al. (2011) PMID:21873635
ARN2	YHL047C	involved in	GO:0055085	transmembrane transport	biological process		IBA with VBA5	computational	GO_Central	2021-11-12	Gaudet P, et al. (2011) PMID:21873635
ARN2	YHL047C	involved in	GO:0055085	transmembrane transport	biological process		IBA with AZR1	computational	GO_Central	2021-11-12	Gaudet P, et al. (2011) PMID:21873635
ARN2	YHL047C	involved in	GO:0055085	transmembrane transport	biological process		IBA with SGE1	computational	GO_Central	2021-11-12	Gaudet P, et al. (2011) PMID:21873635
ARN2	YHL047C	involved in	GO:0055085	transmembrane transport	biological process		IBA with P0AEJ0	computational	GO_Central	2021-11-12	Gaudet P, et al. (2011) PMID:21873635
ARN2	YHL047C	involved in	GO:0055085	transmembrane transport	biological process		IBA with P52600	computational	GO_Central	2021-11-12	Gaudet P, et al. (2011) PMID:21873635
ARN2	YHL047C	involved in	GO:0055085	transmembrane transport	biological process		IBA with P9WJX3	computational	GO_Central	2021-11-12	Gaudet P, et al. (2011) PMID:21873635
ARN2	YHL047C	involved in	GO:0055085	transmembrane transport	biological process		IBA with P9WJY3	computational	GO_Central	2021-11-12	Gaudet P, et al. (2011) PMID:21873635
ARN2	YHL047C	involved in	GO:0055085	transmembrane transport	biological process		IBA with Q6C8F0	computational	GO_Central	2021-11-12	Gaudet P, et al. (2011) PMID:21873635
LEU5	YHR002W	involved in	GO:0055085	transmembrane transport	biological process		IEA with IPR002067	computational	InterPro	2022-01-15	DDB, et al. (2001)
ERC1	YHR032W	involved in	GO:0055085	transmembrane transport	biological process		IEA with IPR002528	computational	InterPro	2022-01-15	DDB, et al. (2001)
YHK8	YHR048W	involved in	GO:0055085	transmembrane transport	biological process		IEA with IPR005829	computational	InterPro	2022-01-15	DDB, et al. (2001)
YHK8	YHR048W	involved in	GO:0055085	transmembrane transport	biological process		IEA with IPR011701	computational	InterPro	2022-01-15	DDB, et al. (2001)
YHK8	YHR048W	involved in	GO:0055085	transmembrane transport	biological process		IBA with CAL0000173998	computational	GO_Central	2021-11-05	Gaudet P, et al. (2011) PMID:21873635
YHK8	YHR048W	involved in	GO:0055085	transmembrane transport	biological process		IBA with CAL0000181510	computational	GO_Central	2021-11-05	Gaudet P, et al. (2011) PMID:21873635
YHK8	YHR048W	involved in	GO:0055085	transmembrane transport	biological process		IBA with CAL0000197244	computational	GO_Central	2021-11-05	Gaudet P, et al. (2011) PMID:21873635
YHK8	YHR048W	involved in	GO:0055085	transmembrane transport	biological process		IBA with CAL0000199735	computational	GO_Central	2021-11-05	Gaudet P, et al. (2011) PMID:21873635
YHK8	YHR048W	involved in	GO:0055085	transmembrane transport	biological process		IBA with PTN001160522	computational	GO_Central	2021-11-05	Gaudet P, et al. (2011) PMID:21873635
YHK8	YHR048W	involved in	GO:0055085	transmembrane transport	biological process		IBA with SPAC17A2.01	computational	GO_Central	2021-11-05	Gaudet P, et al. (2011) PMID:21873635
YHK8	YHR048W	involved in	GO:0055085	transmembrane transport	biological process		IBA with SPAPB1A11.01	computational	GO_Central	2021-11-05	Gaudet P, et al. (2011) PMID:21873635
YHK8	YHR048W	involved in	GO:0055085	transmembrane transport	biological process		IBA with FLR1	computational	GO_Central	2021-11-05	Gaudet P, et al. (2011) PMID:21873635
YHK8	YHR048W	involved in	GO:0055085	transmembrane transport	biological process		IBA with QDR3	computational	GO_Central	2021-11-05	Gaudet P, et al. (2011) PMID:21873635
YHK8	YHR048W	involved in	GO:0055085	transmembrane transport	biological process		IBA with DTR1	computational	GO_Central	2021-11-05	Gaudet P, et al. (2011) PMID:21873635
YHK8	YHR048W	involved in	GO:0055085	transmembrane transport	biological process		IBA with QDR1	computational	GO_Central	2021-11-05	Gaudet P, et al. (2011) PMID:21873635
YHK8	YHR048W	involved in	GO:0055085	transmembrane transport	biological process		IBA with QDR2	computational	GO_Central	2021-11-05	Gaudet P, et al. (2011) PMID:21873635
YHK8	YHR048W	involved in	GO:0055085	transmembrane transport	biological process		IBA with TPO1	computational	GO_Central	2021-11-05	Gaudet P, et al. (2011) PMID:21873635
YHK8	YHR048W	involved in	GO:0055085	transmembrane transport	biological process		IBA with AQR1	computational	GO_Central	2021-11-05	Gaudet P, et al. (2011) PMID:21873635
YHK8	YHR048W	involved in	GO:0055085	transmembrane transport	biological process		IBA with P0AEY8	computational	GO_Central	2021-11-05	Gaudet P, et al. (2011) PMID:21873635
YHK8	YHR048W	involved in	GO:0055085	transmembrane transport	biological process		IBA with P28246	computational	GO_Central	2021-11-05	Gaudet P, et al. (2011) PMID:21873635
YHK8	YHR048W	involved in	GO:0055085	transmembrane transport	biological process		IBA with P31442	computational	GO_Central	2021-11-05	Gaudet P, et al. (2011) PMID:21873635
YHK8	YHR048W	involved in	GO:0055085	transmembrane transport	biological process		IBA with P39386	computational	GO_Central	2021-11-05	Gaudet P, et al. (2011) PMID:21873635
HXT4	YHR092C	involved in	GO:0055085	transmembrane transport	biological process		IEA with IPR003663	computational	InterPro	2022-01-15	DDB, et al. (2001)
HXT4	YHR092C	involved in	GO:0055085	transmembrane transport	biological process		IEA with IPR005828	computational	InterPro	2022-01-15	DDB, et al. (2001)
HXT4	YHR092C	involved in	GO:0055085	transmembrane transport	biological process		IEA with IPR005829	computational	InterPro	2022-01-15	DDB, et al. (2001)
HXT1	YHR094C	involved in	GO:0055085	transmembrane transport	biological process		IEA with IPR003663	computational	InterPro	2022-01-15	DDB, et al. (2001)
HXT1	YHR094C	involved in	GO:0055085	transmembrane transport	biological process		IEA with IPR005828	computational	InterPro	2022-01-15	DDB, et al. (2001)
HXT1	YHR094C	involved in	GO:0055085	transmembrane transport	biological process		IEA with IPR005829	computational	InterPro	2022-01-15	DDB, et al. (2001)
HXT5	YHR096C	involved in	GO:0055085	transmembrane transport	biological process		IEA with IPR003663	computational	InterPro	2022-01-15	DDB, et al. (2001)
HXT5	YHR096C	involved in	GO:0055085	transmembrane transport	biological process		IEA with IPR005828	computational	InterPro	2022-01-15	DDB, et al. (2001)
HXT5	YHR096C	involved in	GO:0055085	transmembrane transport	biological process		IEA with IPR005829	computational	InterPro	2022-01-15	DDB, et al. (2001)
YIA6	YIL006W	involved in	GO:0055085	transmembrane transport	biological process		IEA with IPR002067	computational	InterPro	2022-01-15	DDB, et al. (2001)
YIA6	YIL006W	involved in	GO:0055085	transmembrane transport	biological process		IEA with IPR044712	computational	InterPro	2022-01-15	DDB, et al. (2001)
PDR11	YIL013C	involved in	GO:0055085	transmembrane transport	biological process		IEA with IPR010929	computational	InterPro	2022-01-15	DDB, et al. (2001)
YKE4	YIL023C	involved in	GO:0055085	transmembrane transport	biological process		IEA with IPR003689	computational	InterPro	2022-01-15	DDB, et al. (2001)
POR2	YIL114C	involved in	GO:0055085	transmembrane transport	biological process		IEA with IPR027246	computational	InterPro	2022-01-15	DDB, et al. (2001)
QDR1	YIL120W	involved in	GO:0055085	transmembrane transport	biological process		IEA with IPR011701	computational	InterPro	2022-01-15	DDB, et al. (2001)
QDR1	YIL120W	involved in	GO:0055085	transmembrane transport	biological process		IBA with CAL0000173998	computational	GO_Central	2021-11-05	Gaudet P, et al. (2011) PMID:21873635
QDR1	YIL120W	involved in	GO:0055085	transmembrane transport	biological process		IBA with CAL0000181510	computational	GO_Central	2021-11-05	Gaudet P, et al. (2011) PMID:21873635
QDR1	YIL120W	involved in	GO:0055085	transmembrane transport	biological process		IBA with CAL0000197244	computational	GO_Central	2021-11-05	Gaudet P, et al. (2011) PMID:21873635
QDR1	YIL120W	involved in	GO:0055085	transmembrane transport	biological process		IBA with CAL0000199735	computational	GO_Central	2021-11-05	Gaudet P, et al. (2011) PMID:21873635
QDR1	YIL120W	involved in	GO:0055085	transmembrane transport	biological process		IBA with PTN001160522	computational	GO_Central	2021-11-05	Gaudet P, et al. (2011) PMID:21873635
QDR1	YIL120W	involved in	GO:0055085	transmembrane transport	biological process		IBA with SPAC17A2.01	computational	GO_Central	2021-11-05	Gaudet P, et al. (2011) PMID:21873635
QDR1	YIL120W	involved in	GO:0055085	transmembrane transport	biological process		IBA with SPAPB1A11.01	computational	GO_Central	2021-11-05	Gaudet P, et al. (2011) PMID:21873635
QDR1	YIL120W	involved in	GO:0055085	transmembrane transport	biological process		IBA with FLR1	computational	GO_Central	2021-11-05	Gaudet P, et al. (2011) PMID:21873635
QDR1	YIL120W	involved in	GO:0055085	transmembrane transport	biological process		IBA with QDR3	computational	GO_Central	2021-11-05	Gaudet P, et al. (2011) PMID:21873635
QDR1	YIL120W	involved in	GO:0055085	transmembrane transport	biological process		IBA with DTR1	computational	GO_Central	2021-11-05	Gaudet P, et al. (2011) PMID:21873635
QDR1	YIL120W	involved in	GO:0055085	transmembrane transport	biological process		IBA with QDR1	computational	GO_Central	2021-11-05	Gaudet P, et al. (2011) PMID:21873635
QDR1	YIL120W	involved in	GO:0055085	transmembrane transport	biological process		IBA with QDR2	computational	GO_Central	2021-11-05	Gaudet P, et al. (2011) PMID:21873635
QDR1	YIL120W	involved in	GO:0055085	transmembrane transport	biological process		IBA with TPO1	computational	GO_Central	2021-11-05	Gaudet P, et al. (2011) PMID:21873635
